,property_type,region,area_m2,country,state,city,lat,lon,price_brl
2960,house,Northeast,120.0,Brasil,Ceará,Fortaleza,-3.812237,-38.533596,591337.4500000001
2961,house,Northeast,95.0,Brasil,Ceará,Fortaleza,-3.816698,-38.545414,390064.25
2962,house,Northeast,100.0,Brasil,Ceará,Fortaleza,-3.821879,-38.524403,748923.3999999999
2963,apartment,Northeast,63.0,Brasil,Ceará,Fortaleza,-3.812237,-38.533596,411907.85000000003
2964,apartment,Northeast,63.0,Brasil,Ceará,Fortaleza,-3.812237,-38.533596,436871.95
2965,apartment,Northeast,101.0,Brasil,Ceará,Fortaleza,-3.729989,-38.551979,499282.25
2966,apartment,Northeast,140.0,Brasil,Ceará,Fortaleza,-3.730393,-38.561062,982961.9500000001
2967,apartment,Northeast,112.0,Brasil,Ceará,Fortaleza,-3.7339052,-38.5637714,530487.4
2968,house,Northeast,140.0,Brasil,Ceará,Fortaleza,-3.730781,-38.558826,1014167.1000000001
2969,house,Northeast,72.0,Brasil,Ceará,Fortaleza,-3.749883,-38.559853,390064.25
2970,apartment,Northeast,80.0,Brasil,Ceará,Fortaleza,-3.762844,-38.478535,577295.1
2971,house,Northeast,200.0,Brasil,Ceará,Fortaleza,-3.788293,-38.466591,1326218.55
2972,house,Northeast,173.0,Brasil,Ceará,Fortaleza,-3.775687,-38.491638,780128.5499999999
2973,apartment,Northeast,69.0,Brasil,Ceará,Fortaleza,,,616301.55
2974,house,Northeast,120.0,Brasil,Ceará,Fortaleza,-3.783123,-38.487621,702115.7000000001
2975,house,Northeast,142.0,Brasil,Ceará,Fortaleza,-3.783123,-38.487621,936154.25
2976,apartment,Northeast,86.0,Brasil,Ceará,Fortaleza,-3.72187,-38.551979,405666.85
2977,apartment,Northeast,91.0,Brasil,Ceará,Fortaleza,-3.729989,-38.551979,585096.4
2978,house,Northeast,250.0,Brasil,Ceará,Fortaleza,-3.729989,-38.551979,702115.7000000001
2979,house,Northeast,110.0,Brasil,Ceará,Fortaleza,-3.729989,-38.551979,655307.95
2980,apartment,Northeast,67.0,Brasil,Ceará,Fortaleza,-3.729989,-38.551979,491480.95
2981,apartment,Northeast,147.0,Brasil,Ceará,Fortaleza,,,1373026.25
2982,apartment,Northeast,138.0,Brasil,Ceará,Fortaleza,-3.726883,-38.49419,702115.7000000001
2983,apartment,Northeast,81.0,Brasil,Ceará,Fortaleza,-3.726883,-38.49419,756724.7
2984,apartment,Northeast,75.0,Brasil,Ceará,Fortaleza,-3.725485,-38.488728,608500.25
2985,apartment,Northeast,125.0,Brasil,Ceará,Fortaleza,-3.726883,-38.49419,1279410.8
2986,apartment,Northeast,63.0,Brasil,Ceará,Fortaleza,-3.725485,-38.488728,624102.8500000001
2987,house,Northeast,138.0,Brasil,Ceará,Fortaleza,-3.7247922,-38.562607,468077.1
2988,apartment,Northeast,203.0,Brasil,Ceará,Fortaleza,-3.7116281,-38.5540891,460275.85
2989,apartment,Northeast,105.0,Brasil,Ceará,Fortaleza,-3.789071,-38.509956,858141.4
2990,house,Northeast,250.0,Brasil,Ceará,Fortaleza,-3.794777,-38.498131,2028334.25
2991,apartment,Northeast,68.0,Brasil,Ceará,Fortaleza,-3.782297,-38.503387,390064.25
2992,house,Northeast,150.0,Brasil,Ceará,Fortaleza,,,466516.85
2993,house,Northeast,90.0,Brasil,Ceará,Fortaleza,-3.823703,-38.472889,468077.1
2994,house,Northeast,100.0,Brasil,Ceará,Fortaleza,-3.831467,-38.458706,421269.4
2995,house,Northeast,110.0,Brasil,Ceará,Fortaleza,,,413468.1
2996,apartment,Northeast,57.0,Brasil,Ceará,Fortaleza,,,405666.85
2997,house,Northeast,163.0,Brasil,Ceará,Fortaleza,-3.831972,-38.487621,546089.9500000001
2998,house,Northeast,127.0,Brasil,Ceará,Fortaleza,,,702115.7000000001
2999,apartment,Northeast,120.0,Brasil,Ceará,Fortaleza,-3.730811,-38.477108,405666.85
3000,house,Northeast,184.0,Brasil,Ceará,Fortaleza,-3.754921,-38.577728,546089.9500000001
3001,apartment,Northeast,65.0,Brasil,Ceará,Fortaleza,-3.794777,-38.498131,499282.25
3002,apartment,Northeast,65.0,Brasil,Ceará,Fortaleza,-3.794777,-38.498131,468077.1
3003,house,Northeast,214.0,Brasil,Ceará,Fortaleza,-3.7844087,-38.4982167,546089.9500000001
3004,apartment,Northeast,138.0,Brasil,Ceará,Fortaleza,-3.738705,-38.518559,468077.1
3005,apartment,Northeast,117.0,Brasil,Ceará,Fortaleza,-3.746994,-38.507092,499282.25
3006,apartment,Northeast,117.0,Brasil,Ceará,Fortaleza,,,624102.8500000001
3007,apartment,Northeast,131.0,Brasil,Ceará,Fortaleza,-3.73771,-38.475487,546089.9500000001
3008,apartment,Northeast,90.0,Brasil,Ceará,Fortaleza,-3.73771,-38.475487,929785.3
3009,apartment,Northeast,70.0,Brasil,Ceará,Fortaleza,-3.741229,-38.477791,834737.55
3010,apartment,Northeast,112.0,Brasil,Ceará,Aquiraz,-3.999737,-38.442928,904949.1000000001
3011,apartment,Northeast,104.0,Brasil,Ceará,Aquiraz,,,1138269.95
3012,apartment,Northeast,78.0,Brasil,Ceará,Caucaia,-3.630143,-38.742054,886226.0499999999
3013,house,Northeast,150.0,Brasil,Ceará,Fortaleza,,,390064.25
3014,house,Northeast,200.0,Brasil,Ceará,Fortaleza,-3.795882,-38.477108,842538.85
3015,house,Northeast,98.0,Brasil,Ceará,Caucaia,,,390064.25
3016,house,Northeast,143.0,Brasil,Ceará,Caucaia,-3.697101,-38.623878,436871.95
3017,house,Northeast,240.0,Brasil,Ceará,Fortaleza,-3.734393,-38.54702,1232603.1
3018,house,Northeast,220.0,Brasil,Ceará,Fortaleza,-3.807876,-38.423199,452474.55000000005
3019,apartment,Northeast,58.0,Brasil,Ceará,Fortaleza,-3.722278,-38.465279,624102.8500000001
3020,apartment,Northeast,178.0,Brasil,Ceará,Fortaleza,-3.722278,-38.465279,904949.1000000001
3021,house,Northeast,181.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,951756.7999999999
3022,house,Northeast,110.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,499282.25
3023,house,Northeast,132.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,666914.7
3024,house,Northeast,163.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,546089.9500000001
3025,apartment,Northeast,68.0,Brasil,Ceará,Aquiraz,,,858141.4
3026,house,Northeast,128.0,Brasil,Ceará,Fortaleza,,,780128.5499999999
3027,house,Northeast,120.0,Brasil,Ceará,Guaramiranga,,,468077.1
3028,house,Northeast,155.0,Brasil,Ceará,Trairi,-3.307203,-39.362122,1014167.1000000001
3029,apartment,Northeast,57.0,Brasil,Ceará,Fortaleza,-3.794225,-38.50864,446233.5
3030,apartment,Northeast,57.0,Brasil,Ceará,Fortaleza,-3.794225,-38.50864,446233.5
3031,house,Northeast,192.0,Brasil,Ceará,Fortaleza,-3.717417,-38.56171,405666.85
3032,house,Northeast,231.0,Brasil,Ceará,Fortaleza,-3.7160513,-38.5642942,702115.7000000001
3033,house,Northeast,140.0,Brasil,Ceará,Fortaleza,,,624102.8500000001
3034,apartment,Northeast,80.0,Brasil,Ceará,Fortaleza,-3.7195719,-38.5440701,580428.1
3035,apartment,Northeast,69.0,Brasil,Ceará,Fortaleza,-3.725391,-38.52309,562491.4
3036,apartment,Northeast,78.0,Brasil,Ceará,Fortaleza,-3.7195719,-38.5440701,570692.1
3037,apartment,Northeast,78.0,Brasil,Ceará,Fortaleza,-3.7195719,-38.5440701,485015.25
3038,apartment,Northeast,78.0,Brasil,Ceará,Fortaleza,-3.7195719,-38.5440701,570692.1
3039,apartment,Northeast,124.0,Brasil,Ceará,Fortaleza,-3.721626,-38.551071,577295.1
3040,apartment,Northeast,80.0,Brasil,Ceará,Fortaleza,-3.746457,-38.556091,546089.9500000001
3041,apartment,Northeast,158.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,1981058.45
3042,house,Northeast,209.0,Brasil,Ceará,Fortaleza,-3.7404249,-38.5281447,780128.5499999999
3043,apartment,Northeast,56.0,Brasil,Ceará,Fortaleza,-3.741709,-38.511925,780128.5499999999
3044,apartment,Northeast,119.0,Brasil,Ceará,Fortaleza,-3.741709,-38.511925,686513.1
3045,house,Northeast,150.0,Brasil,Ceará,Fortaleza,,,702115.7000000001
3046,house,Northeast,70.0,Brasil,Ceará,Fortaleza,-3.8060994,-38.5632511,2028334.25
3047,house,Northeast,208.0,Brasil,Ceará,Fortaleza,-3.7647347,-38.5456486,1076577.4000000001
3048,apartment,Northeast,173.0,Brasil,Ceará,Fortaleza,-3.733789,-38.498131,1482244.25
3049,house,Northeast,175.0,Brasil,Ceará,Fortaleza,-3.7659863,-38.543781,592897.7
3050,house,Northeast,230.0,Brasil,Ceará,Fortaleza,-3.7337715,-38.573817,1716282.8
3051,apartment,Northeast,55.0,Brasil,Ceará,Fortaleza,-3.724844,-38.572979,514884.85
3052,apartment,Northeast,54.0,Brasil,Ceará,Fortaleza,-3.724844,-38.572979,497722.0
3053,apartment,Northeast,73.0,Brasil,Ceará,Fortaleza,-3.724844,-38.572979,669350.3
3054,apartment,Northeast,72.0,Brasil,Ceará,Fortaleza,-3.724844,-38.572979,669350.3
3055,apartment,Northeast,94.0,Brasil,Ceará,Fortaleza,-3.724844,-38.572979,847219.6000000001
3056,house,Northeast,115.0,Brasil,Ceará,Fortaleza,-3.7108355,-38.5765791,421269.4
3057,house,Northeast,117.0,Brasil,Ceará,Fortaleza,-3.7108355,-38.5765791,421269.4
3058,house,Northeast,76.0,Brasil,Ceará,Fortaleza,-3.822436,-38.513897,397865.55
3059,apartment,Northeast,63.0,Brasil,Ceará,Fortaleza,-3.756041,-38.550083,517393.7
3060,apartment,Northeast,61.0,Brasil,Ceará,Fortaleza,,,522539.45
3061,apartment,Northeast,80.0,Brasil,Ceará,Fortaleza,-3.752324,-38.551979,694002.35
3062,house,Northeast,82.0,Brasil,Ceará,Fortaleza,-3.7088643,-38.5729717,421269.4
3063,apartment,Northeast,60.0,Brasil,Ceará,Fortaleza,-3.756041,-38.550083,460600.35000000003
3064,apartment,Northeast,80.0,Brasil,Ceará,Fortaleza,-3.744422,-38.539082,852123.5
3065,apartment,Northeast,73.0,Brasil,Ceará,Fortaleza,-3.744422,-38.539082,732170.8999999999
3066,house,Northeast,182.0,Brasil,Ceará,Fortaleza,-3.739245,-38.53476,546089.9500000001
3067,house,Northeast,100.0,Brasil,Ceará,Fortaleza,-3.7343407,-38.5268563,2028334.25
3068,apartment,Northeast,102.0,Brasil,Ceará,Fortaleza,-3.747069,-38.477108,608500.25
3069,apartment,Northeast,100.0,Brasil,Ceará,Fortaleza,,,436871.95
3070,apartment,Northeast,126.0,Brasil,Ceará,Fortaleza,,,1092179.95
3071,apartment,Northeast,104.0,Brasil,Ceará,Fortaleza,-3.767818,-38.492821,998564.55
3072,apartment,Northeast,148.0,Brasil,Ceará,Fortaleza,-3.762158,-38.485336,2262372.8
3073,apartment,Northeast,74.0,Brasil,Ceará,Fortaleza,-3.774008,-38.490818,819134.95
3074,apartment,Northeast,138.0,Brasil,Ceará,Fortaleza,-3.764348,-38.489929,1611202.6
3075,apartment,Northeast,164.0,Brasil,Ceará,Fortaleza,-3.763332,-38.484375,1688569.5499999998
3076,apartment,Northeast,84.0,Brasil,Ceará,Fortaleza,-3.758406,-38.571667,702115.7000000001
3077,apartment,Northeast,64.0,Brasil,Ceará,Fortaleza,,,726220.1
3078,apartment,Northeast,82.0,Brasil,Ceará,Fortaleza,-3.739817,-38.555347,826936.25
3079,house,Northeast,156.0,Brasil,Ceará,Fortaleza,,,702115.7000000001
3080,apartment,Northeast,151.0,Brasil,Ceará,Fortaleza,,,1462697.3499999999
3081,apartment,Northeast,171.0,Brasil,Ceará,Fortaleza,-3.7409152,-38.5618555,1539755.35
3082,apartment,Northeast,83.0,Brasil,Ceará,Fortaleza,,,764525.95
3083,house,Northeast,160.0,Brasil,Ceará,Fortaleza,-3.8144494,-38.5246214,452474.55000000005
3084,house,Northeast,203.0,Brasil,Ceará,Fortaleza,-3.8136824,-38.5239292,499282.25
3085,apartment,Northeast,58.0,Brasil,Ceará,Fortaleza,-3.812237,-38.533596,390267.1
3086,house,Northeast,243.0,Brasil,Ceará,Fortaleza,-3.812413,-38.5192793,452474.55000000005
3087,apartment,Northeast,63.0,Brasil,Ceará,Fortaleza,-3.721134,-38.515652,670910.5499999999
3088,apartment,Northeast,92.0,Brasil,Ceará,Fortaleza,,,869531.25
3089,apartment,Northeast,75.0,Brasil,Ceará,Fortaleza,-3.741888,-38.517216,885988.85
3090,apartment,Northeast,75.0,Brasil,Ceará,Fortaleza,,,764525.95
3091,house,Northeast,130.0,Brasil,Ceará,Fortaleza,-3.732956,-38.592663,616301.55
3092,apartment,Northeast,84.0,Brasil,Ceará,Fortaleza,-3.724844,-38.572979,830762.0
3093,apartment,Northeast,56.0,Brasil,Ceará,Fortaleza,-3.733422,-38.559044,585508.3
3094,apartment,Northeast,80.0,Brasil,Ceará,Fortaleza,-3.737558,-38.582165,717718.25
3095,house,Northeast,172.0,Brasil,Ceará,Fortaleza,-3.7322261,-38.5555667,1170192.8
3096,house,Northeast,184.0,Brasil,Ceará,Fortaleza,-3.7327892,-38.555178,842538.85
3097,house,Northeast,187.0,Brasil,Ceará,Fortaleza,-3.740424,-38.594528,405666.85
3098,apartment,Northeast,70.0,Brasil,Ceará,Fortaleza,,,883024.4
3099,apartment,Northeast,70.0,Brasil,Ceará,Fortaleza,-3.788293,-38.466591,883024.4
3100,apartment,Northeast,72.0,Brasil,Ceará,Fortaleza,-3.783123,-38.487621,645982.3
3101,apartment,Northeast,61.0,Brasil,Ceará,Fortaleza,-3.72187,-38.551979,468077.1
3102,apartment,Northeast,76.0,Brasil,Ceará,Fortaleza,-3.72187,-38.551979,436871.95
3103,apartment,Northeast,71.0,Brasil,Ceará,Fortaleza,-3.728054,-38.569302,656972.75
3104,house,Northeast,120.0,Brasil,Ceará,Fortaleza,-3.72187,-38.551979,436871.95
3105,house,Northeast,180.0,Brasil,Ceará,Fortaleza,-3.7661511,-38.5788064,608500.25
3106,apartment,Northeast,63.0,Brasil,Ceará,Fortaleza,-3.75609,-38.596596,558157.0
3107,apartment,Northeast,63.0,Brasil,Ceará,Fortaleza,-3.75609,-38.596596,575734.85
3108,house,Northeast,186.0,Brasil,Ceará,Fortaleza,-3.831467,-38.458706,1229482.5999999999
3109,house,Northeast,176.0,Brasil,Ceará,Fortaleza,-3.831467,-38.458706,1221598.6
3110,house,Northeast,95.0,Brasil,Ceará,Fortaleza,-3.83142,-38.462162,492885.19999999995
3111,house,Northeast,131.0,Brasil,Ceará,Fortaleza,,,856581.15
3112,house,Northeast,228.0,Brasil,Ceará,Fortaleza,-3.754921,-38.577728,468077.1
3113,apartment,Northeast,55.0,Brasil,Ceará,Fortaleza,-3.741638,-38.52309,539848.95
3114,apartment,Northeast,189.0,Brasil,Ceará,Fortaleza,-3.7387679,-38.4698894,2148474.05
3115,apartment,Northeast,138.0,Brasil,Ceará,Fortaleza,,,1619546.9
3116,apartment,Northeast,118.0,Brasil,Ceará,Fortaleza,,,967359.4
3117,apartment,Northeast,165.0,Brasil,Ceará,Fortaleza,-3.7387679,-38.4698894,1891031.6
3118,apartment,Northeast,61.0,Brasil,Ceará,Fortaleza,,,531339.3
3119,apartment,Northeast,67.0,Brasil,Ceará,Fortaleza,-3.75609,-38.596596,624310.3500000001
3120,apartment,Northeast,57.0,Brasil,Ceará,Fortaleza,-3.75609,-38.596596,538329.25
3121,apartment,Northeast,60.0,Brasil,Ceará,Fortaleza,-3.788236,-38.570072,433854.45
3122,apartment,Northeast,57.0,Brasil,Ceará,Aquiraz,-3.999737,-38.442928,552174.9500000001
3123,apartment,Northeast,63.0,Brasil,Ceará,Aquiraz,-3.999737,-38.442928,660300.8
3124,house,Northeast,229.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,1076577.4000000001
3125,house,Northeast,120.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,483679.7
3126,apartment,Northeast,63.0,Brasil,Ceará,Fortaleza,-3.80239,-38.566593,514128.1
3127,apartment,Northeast,64.0,Brasil,Ceará,Fortaleza,-3.80239,-38.566593,545108.55
3128,apartment,Northeast,54.0,Brasil,Ceará,Fortaleza,-3.80239,-38.566593,462550.7
3129,apartment,Northeast,63.0,Brasil,Ceará,Fortaleza,-3.80239,-38.566593,509447.35
3130,apartment,Northeast,54.0,Brasil,Ceará,Fortaleza,-3.80239,-38.566593,446222.60000000003
3131,apartment,Northeast,64.0,Brasil,Ceará,Fortaleza,,,549789.35
3132,apartment,Northeast,86.0,Brasil,Ceará,Fortaleza,,,499282.25
3133,apartment,Northeast,99.0,Brasil,Ceará,Fortaleza,-3.808945,-38.492897,902858.3500000001
3134,apartment,Northeast,89.0,Brasil,Ceará,Fortaleza,-3.808945,-38.492897,872754.75
3135,apartment,Northeast,103.0,Brasil,Ceará,Fortaleza,-3.808945,-38.492897,979852.35
3136,apartment,Northeast,99.0,Brasil,Ceará,Fortaleza,-3.808945,-38.492897,902858.3500000001
3137,apartment,Northeast,103.0,Brasil,Ceará,Fortaleza,-3.808945,-38.492897,999747.2
3138,apartment,Northeast,99.0,Brasil,Ceará,Fortaleza,-3.808945,-38.492897,902858.3500000001
3139,apartment,Northeast,89.0,Brasil,Ceará,Fortaleza,-3.808945,-38.492897,812617.75
3140,apartment,Northeast,103.0,Brasil,Ceará,Fortaleza,-3.808945,-38.492897,979852.35
3141,house,Northeast,138.0,Brasil,Ceará,Eusébio,-3.8654364,-38.4405424,777008.0499999999
3142,house,Northeast,236.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,1663998.5999999999
3143,house,Northeast,162.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,935049.6000000001
3144,house,Northeast,102.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,390064.25
3145,house,Northeast,168.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,1107782.55
3146,house,Northeast,250.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,2184359.95
3147,house,Northeast,90.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,390064.25
3148,house,Northeast,140.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,624102.8500000001
3149,house,Northeast,97.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,421269.4
3150,house,Northeast,171.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,1248205.7000000002
3151,house,Northeast,135.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,967359.4
3152,house,Northeast,111.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,780128.5499999999
3153,house,Northeast,128.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,553891.25
3154,house,Northeast,111.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,655307.95
3155,house,Northeast,200.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,1170192.8
3156,house,Northeast,111.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,374461.69999999995
3157,house,Northeast,181.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,897147.8
3158,house,Northeast,185.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,936154.25
3159,house,Northeast,153.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,889346.55
3160,house,Northeast,140.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,819134.95
3161,house,Northeast,122.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,538288.7000000001
3162,house,Northeast,146.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,530487.4
3163,house,Northeast,120.0,Brasil,Ceará,Aquiraz,-3.999737,-38.442928,452474.55000000005
3164,house,Northeast,138.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,592897.7
3165,house,Northeast,112.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,592897.7
3166,house,Northeast,110.0,Brasil,Ceará,Eusébio,,,670910.5499999999
3167,house,Northeast,250.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,1872308.55
3168,house,Northeast,250.0,Brasil,Ceará,Eusébio,-3.884189,-38.463963,920551.7
3169,house,Northeast,150.0,Brasil,Ceará,Eusébio,,,561692.5499999999
3170,apartment,Northeast,57.0,Brasil,Ceará,Fortaleza,-3.794225,-38.50864,446233.5
3171,apartment,Northeast,150.0,Brasil,Ceará,Fortaleza,-3.748079,-38.497749,1170192.8
3172,apartment,Northeast,172.0,Brasil,Ceará,Fortaleza,-3.750316,-38.492878,2338357.3499999996
3173,apartment,Northeast,111.0,Brasil,Ceará,Fortaleza,-3.755746,-38.466591,1327758.5
3174,apartment,Northeast,78.0,Brasil,Ceará,Fortaleza,-3.747069,-38.477108,751135.8500000001
3175,apartment,Northeast,116.0,Brasil,Ceará,Fortaleza,-3.747069,-38.477108,1384274.1500000001
3176,apartment,Northeast,116.0,Brasil,Ceará,Fortaleza,-3.747069,-38.477108,1256006.9500000002
3177,apartment,Northeast,100.0,Brasil,Ceará,Fortaleza,-3.741648,-38.483677,1144440.8
3178,apartment,Northeast,105.0,Brasil,Ceará,Fortaleza,-3.747069,-38.477108,1257952.5999999999
3179,apartment,Northeast,53.0,Brasil,Ceará,Fortaleza,-3.716053,-38.546726,402607.14999999997
3180,apartment,Northeast,215.0,Brasil,Ceará,Fortaleza,-3.741175,-38.490189,1138987.7
3181,apartment,Northeast,156.0,Brasil,Ceará,Fortaleza,-3.743245,-38.497288,2185037.1
3182,apartment,Northeast,136.0,Brasil,Ceará,Fortaleza,-3.74446,-38.496861,1357423.7
3183,apartment,Northeast,60.0,Brasil,Ceará,Fortaleza,-3.732433,-38.5047,429070.7
3184,apartment,Northeast,93.0,Brasil,Ceará,Fortaleza,-3.746504,-38.496136,1123385.0999999999
3185,apartment,Northeast,149.0,Brasil,Ceará,Fortaleza,-3.736384,-38.49836,655307.95
3186,apartment,Northeast,70.0,Brasil,Ceará,Fortaleza,-3.737848,-38.517838,756724.7
3187,apartment,Northeast,200.0,Brasil,Ceará,Fortaleza,-3.746688,-38.509289,1482244.25
3188,apartment,Northeast,143.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,2484709.45
3189,apartment,Northeast,132.0,Brasil,Ceará,Fortaleza,-3.733658,-38.49313,1958456.55
3190,apartment,Northeast,158.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,1981058.45
3191,apartment,Northeast,168.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,780128.5499999999
3192,apartment,Northeast,75.0,Brasil,Ceará,Fortaleza,-3.742434,-38.506721,764525.95
3193,apartment,Northeast,83.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,845503.3
3194,apartment,Northeast,117.0,Brasil,Ceará,Fortaleza,-3.732433,-38.5047,1497846.7999999998
3195,apartment,Northeast,100.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,1068464.05
3196,apartment,Northeast,126.0,Brasil,Ceará,Fortaleza,-3.742512,-38.513828,1398417.85
3197,apartment,Northeast,121.0,Brasil,Ceará,Fortaleza,-3.742591,-38.5047,1441131.45
3198,apartment,Northeast,57.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,697122.8500000001
3199,apartment,Northeast,89.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,1136747.15
3200,apartment,Northeast,84.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,1010004.35
3201,apartment,Northeast,115.0,Brasil,Ceará,Fortaleza,-3.737848,-38.517838,1274636.45
3202,apartment,Northeast,95.0,Brasil,Ceará,Fortaleza,-3.732433,-38.5047,1338480.6
3203,apartment,Northeast,111.0,Brasil,Ceará,Fortaleza,-3.741888,-38.517216,1275597.55
3204,apartment,Northeast,112.0,Brasil,Ceará,Fortaleza,-3.738766,-38.5056379,686513.1
3205,apartment,Northeast,129.0,Brasil,Ceará,Fortaleza,-3.738561,-38.508968,1690524.5499999998
3206,apartment,Northeast,98.0,Brasil,Ceará,Fortaleza,-3.738766,-38.5056379,1134416.1500000001
3207,apartment,Northeast,97.0,Brasil,Ceará,Fortaleza,,,546089.9500000001
3208,apartment,Northeast,109.0,Brasil,Ceará,Fortaleza,,,1303168.8499999999
3209,apartment,Northeast,79.0,Brasil,Ceará,Fortaleza,-3.744675,-38.513313,1033155.45
3210,apartment,Northeast,84.0,Brasil,Ceará,Fortaleza,,,530487.4
3211,apartment,Northeast,120.0,Brasil,Ceará,Fortaleza,-3.741709,-38.511925,1357423.7
3212,apartment,Northeast,107.0,Brasil,Ceará,Fortaleza,-3.737848,-38.517838,1199681.7
3213,apartment,Northeast,95.0,Brasil,Ceará,Fortaleza,-3.742434,-38.506721,889825.5499999999
